Connecting to host 10.0.0.1, port 5566
[ 24] local 10.0.0.3 port 57760 connected to 10.0.0.1 port 5566
[ 24]  71.00-72.00  sec  22.5 MBytes   189 Mbits/sec    0   16.0 MBytes       
[ 24]  72.00-73.00  sec  13.8 MBytes   115 Mbits/sec    0   16.0 MBytes       
[ 24]  73.00-74.00  sec  16.2 MBytes   136 Mbits/sec    0   16.0 MBytes       
[ 24]  74.00-75.00  sec  22.5 MBytes   189 Mbits/sec    0   16.0 MBytes       
[ 24]  75.00-76.00  sec  22.5 MBytes   189 Mbits/sec    0   16.0 MBytes       
[ 24]  76.00-77.00  sec  22.5 MBytes   189 Mbits/sec    0   16.0 MBytes       
[ 24]  77.00-78.00  sec  22.5 MBytes   189 Mbits/sec    0   16.0 MBytes       
[ 24]  78.00-79.00  sec  22.5 MBytes   189 Mbits/sec    0   16.0 MBytes       
[ 24]  79.00-80.00  sec  22.5 MBytes   189 Mbits/sec    0   16.0 MBytes       
[ 24]  80.00-81.00  sec  22.5 MBytes   189 Mbits/sec    0   16.0 MBytes       
[ 24]  81.00-82.00  sec  18.8 MBytes   157 Mbits/sec    0   16.0 MBytes       
[ 24]  82.00-83.00  sec  23.8 MBytes   199 Mbits/sec    0   16.0 MBytes       
[ 24]  83.00-84.01  sec  23.8 MBytes   198 Mbits/sec    0   16.0 MBytes       
[ 24]  84.01-85.00  sec  7.50 MBytes  63.2 Mbits/sec    0   16.0 MBytes       
[ 24]  85.00-86.00  sec  3.75 MBytes  31.4 Mbits/sec    0   16.0 MBytes       
[ 24]  86.00-87.00  sec  13.8 MBytes   115 Mbits/sec    0   16.0 MBytes       
[ 24]  87.00-88.00  sec  22.5 MBytes   189 Mbits/sec    0   16.0 MBytes       
[ 24]  88.00-89.00  sec  22.5 MBytes   189 Mbits/sec    0   16.0 MBytes       
[ 24]  89.00-90.00  sec  10.0 MBytes  83.9 Mbits/sec    0   16.0 MBytes       
[ 24]  90.00-91.02  sec  3.75 MBytes  30.9 Mbits/sec    0   16.0 MBytes       
[ 24]  91.02-92.00  sec  5.00 MBytes  42.7 Mbits/sec    0   16.0 MBytes       
[ 24]  92.00-93.00  sec  20.0 MBytes   168 Mbits/sec    0   16.0 MBytes       
[ 24]  93.00-94.00  sec  5.00 MBytes  42.0 Mbits/sec    0   16.0 MBytes       
[ 24]  94.00-95.01  sec  3.75 MBytes  31.2 Mbits/sec    0   16.0 MBytes       
[ 24]  95.01-96.00  sec  2.50 MBytes  21.1 Mbits/sec    0   16.0 MBytes       
[ 24]  96.00-97.00  sec  11.2 MBytes  94.4 Mbits/sec    0   16.0 MBytes       
[ 24]  97.00-98.00  sec  11.2 MBytes  94.4 Mbits/sec    0   16.0 MBytes       
[ 24]  98.00-99.00  sec  11.2 MBytes  94.4 Mbits/sec    0   16.0 MBytes       
[ 24]  99.00-100.00 sec  17.5 MBytes   147 Mbits/sec   14   16.0 MBytes       
[ 24] 100.00-101.00 sec  23.8 MBytes   199 Mbits/sec    0   16.0 MBytes       
[ 24] 101.00-102.00 sec  22.5 MBytes   189 Mbits/sec    0   16.0 MBytes       
[ 24] 102.00-103.00 sec  21.2 MBytes   178 Mbits/sec    0   16.0 MBytes       
[ 24] 103.00-104.00 sec  6.25 MBytes  52.6 Mbits/sec    0   16.0 MBytes       
[ 24] 104.00-105.00 sec  8.75 MBytes  73.4 Mbits/sec    0   16.0 MBytes       
[ 24] 105.00-106.00 sec  11.2 MBytes  94.2 Mbits/sec    0   16.0 MBytes       
[ 24] 106.00-107.00 sec  2.50 MBytes  21.0 Mbits/sec    0   16.0 MBytes       
[ 24] 107.00-108.00 sec  5.00 MBytes  42.0 Mbits/sec    0   16.0 MBytes       
[ 24] 108.00-109.09 sec  3.75 MBytes  28.8 Mbits/sec  230   6.99 MBytes       
[ 24] 109.09-110.00 sec  0.00 Bytes  0.00 bits/sec   97   6.08 MBytes       
[ 24] 110.00-111.01 sec  0.00 Bytes  0.00 bits/sec    0   4.69 MBytes       
[ 24] 111.01-112.02 sec  0.00 Bytes  0.00 bits/sec    0   3.25 MBytes       
[ 24] 112.02-113.02 sec  0.00 Bytes  0.00 bits/sec    0   2.58 MBytes       
[ 24] 113.02-114.02 sec  0.00 Bytes  0.00 bits/sec    9   2.10 MBytes       
[ 24] 114.02-115.00 sec  0.00 Bytes  0.00 bits/sec   19   1.81 MBytes       
[ 24] 115.00-116.02 sec  0.00 Bytes  0.00 bits/sec  189    857 KBytes       
[ 24] 116.02-117.00 sec  7.50 MBytes  64.0 Mbits/sec  274    266 KBytes       
[ 24] 117.00-118.00 sec  3.75 MBytes  31.5 Mbits/sec    0   5.04 MBytes       
[ 24] 118.00-119.00 sec  10.0 MBytes  83.8 Mbits/sec    0   5.04 MBytes       
[ 24] 119.00-120.00 sec  5.00 MBytes  42.0 Mbits/sec    0   5.05 MBytes       
[ 24] 120.00-121.00 sec  10.0 MBytes  83.9 Mbits/sec    0   5.05 MBytes       
[ 24] 121.00-122.02 sec  11.2 MBytes  92.8 Mbits/sec    0   5.05 MBytes       
[ 24] 122.02-123.00 sec  5.00 MBytes  42.6 Mbits/sec    0   5.05 MBytes       
[ 24] 123.00-124.00 sec  11.2 MBytes  94.4 Mbits/sec   56   3.35 MBytes       
[ 24] 124.00-125.00 sec  6.25 MBytes  52.4 Mbits/sec    0   3.35 MBytes       
[ 24] 125.00-126.00 sec  7.50 MBytes  62.9 Mbits/sec    0   3.35 MBytes       
[ 24] 126.00-127.01 sec  8.75 MBytes  73.1 Mbits/sec    0   3.36 MBytes       
[ 24] 127.01-128.01 sec  6.25 MBytes  52.4 Mbits/sec    0   3.36 MBytes       
[ 24] 128.01-129.00 sec  7.50 MBytes  63.2 Mbits/sec    0   3.36 MBytes       
[ 24] 129.00-130.00 sec  3.75 MBytes  31.5 Mbits/sec    0   3.36 MBytes       
[ 24] 130.00-131.00 sec  7.50 MBytes  62.9 Mbits/sec    0   3.37 MBytes       
[ 24] 131.00-132.00 sec  6.25 MBytes  52.4 Mbits/sec    0   3.37 MBytes       
[ 24] 132.00-133.00 sec  7.50 MBytes  62.9 Mbits/sec    0   3.37 MBytes       
[ 24] 133.00-134.00 sec  8.75 MBytes  73.4 Mbits/sec    0   3.37 MBytes       
[ 24] 134.00-135.00 sec  6.25 MBytes  52.4 Mbits/sec    0   3.38 MBytes       
[ 24] 135.00-136.00 sec  5.00 MBytes  42.0 Mbits/sec    0   3.38 MBytes       
[ 24] 136.00-137.00 sec  7.50 MBytes  62.9 Mbits/sec    0   3.38 MBytes       
[ 24] 137.00-138.01 sec  5.00 MBytes  41.8 Mbits/sec    0   3.38 MBytes       
[ 24] 138.01-139.00 sec  7.50 MBytes  63.2 Mbits/sec    0   3.39 MBytes       
[ 24] 139.00-140.00 sec  7.50 MBytes  62.9 Mbits/sec    0   3.39 MBytes       
[ 24] 140.00-141.00 sec  6.25 MBytes  52.5 Mbits/sec    0   3.39 MBytes       
[ 24] 141.00-142.00 sec  5.00 MBytes  41.9 Mbits/sec    0   3.40 MBytes       
[ 24] 142.00-143.00 sec  7.50 MBytes  62.9 Mbits/sec    0   3.40 MBytes       
[ 24] 143.00-144.02 sec  7.50 MBytes  61.9 Mbits/sec    0   3.40 MBytes       
[ 24] 144.02-145.05 sec  7.50 MBytes  60.8 Mbits/sec    0   3.40 MBytes       
[ 24] 145.05-146.00 sec  5.00 MBytes  44.2 Mbits/sec    0   3.41 MBytes       
[ 24] 146.00-147.00 sec  6.25 MBytes  52.4 Mbits/sec    0   3.41 MBytes       
[ 24] 147.00-148.00 sec  5.00 MBytes  41.8 Mbits/sec    0   3.41 MBytes       
[ 24] 148.00-149.00 sec  7.50 MBytes  63.1 Mbits/sec    0   3.41 MBytes       
[ 24] 149.00-150.01 sec  5.00 MBytes  41.6 Mbits/sec    0   3.42 MBytes       
