Connecting to host 10.0.0.1, port 5566
[ 24] local 10.0.0.3 port 57636 connected to 10.0.0.1 port 5566
[ 24]  83.00-84.00  sec  6.25 MBytes  52.4 Mbits/sec    0   16.0 MBytes       
[ 24]  84.00-85.00  sec  10.0 MBytes  83.9 Mbits/sec    0   16.0 MBytes       
[ 24]  85.00-86.00  sec  18.8 MBytes   157 Mbits/sec    0   16.0 MBytes       
[ 24]  86.00-87.00  sec  22.5 MBytes   189 Mbits/sec    0   16.0 MBytes       
[ 24]  87.00-88.00  sec  23.8 MBytes   199 Mbits/sec    0   16.0 MBytes       
[ 24]  88.00-89.00  sec  22.5 MBytes   189 Mbits/sec    0   16.0 MBytes       
[ 24]  89.00-90.00  sec  22.5 MBytes   189 Mbits/sec    0   16.0 MBytes       
[ 24]  90.00-91.00  sec  22.5 MBytes   189 Mbits/sec    0   16.0 MBytes       
[ 24]  91.00-92.00  sec  17.5 MBytes   147 Mbits/sec    0   16.0 MBytes       
[ 24]  92.00-93.00  sec  22.5 MBytes   189 Mbits/sec    0   16.0 MBytes       
[ 24]  93.00-94.00  sec  22.5 MBytes   189 Mbits/sec    0   16.0 MBytes       
[ 24]  94.00-95.00  sec  23.8 MBytes   199 Mbits/sec    0   16.0 MBytes       
[ 24]  95.00-96.00  sec  23.8 MBytes   199 Mbits/sec    0   16.0 MBytes       
[ 24]  96.00-97.00  sec  22.5 MBytes   189 Mbits/sec    0   16.0 MBytes       
[ 24]  97.00-98.00  sec  22.5 MBytes   189 Mbits/sec    0   16.0 MBytes       
[ 24]  98.00-99.03  sec  23.8 MBytes   193 Mbits/sec    0   16.0 MBytes       
[ 24]  99.03-100.00 sec  6.25 MBytes  54.1 Mbits/sec    0   16.0 MBytes       
[ 24] 100.00-101.00 sec  5.00 MBytes  42.0 Mbits/sec    0   16.0 MBytes       
[ 24] 101.00-102.00 sec  16.2 MBytes   136 Mbits/sec    0   16.0 MBytes       
[ 24] 102.00-103.00 sec  18.8 MBytes   157 Mbits/sec    0   16.0 MBytes       
[ 24] 103.00-104.00 sec  18.8 MBytes   157 Mbits/sec    0   16.0 MBytes       
[ 24] 104.00-105.00 sec  12.5 MBytes   105 Mbits/sec    0   16.0 MBytes       
[ 24] 105.00-106.00 sec  3.75 MBytes  31.4 Mbits/sec    0   16.0 MBytes       
[ 24] 106.00-107.00 sec  6.25 MBytes  52.5 Mbits/sec    0   16.0 MBytes       
[ 24] 107.00-108.00 sec  5.00 MBytes  41.9 Mbits/sec  120    888 KBytes       
[ 24] 108.00-109.01 sec  8.75 MBytes  72.9 Mbits/sec   22   8.01 MBytes       
[ 24] 109.01-110.01 sec  2.50 MBytes  20.9 Mbits/sec    0   8.01 MBytes       
[ 24] 110.01-111.01 sec  2.50 MBytes  20.9 Mbits/sec  312   6.96 MBytes       
[ 24] 111.01-112.00 sec  0.00 Bytes  0.00 bits/sec  163   6.00 MBytes       
[ 24] 112.00-113.00 sec  0.00 Bytes  0.00 bits/sec    0   5.43 MBytes       
[ 24] 113.00-114.00 sec  0.00 Bytes  0.00 bits/sec    0   3.71 MBytes       
[ 24] 114.00-115.00 sec  0.00 Bytes  0.00 bits/sec  406   2.46 MBytes       
[ 24] 115.00-116.00 sec  0.00 Bytes  0.00 bits/sec  966   1.78 MBytes       
[ 24] 116.00-117.00 sec  0.00 Bytes  0.00 bits/sec  150   1.21 MBytes       
[ 24] 117.00-118.03 sec  0.00 Bytes  0.00 bits/sec  114    355 KBytes       
[ 24] 118.03-119.01 sec  0.00 Bytes  0.00 bits/sec  285   4.00 MBytes       
[ 24] 119.01-120.00 sec  7.50 MBytes  63.8 Mbits/sec  760   1.09 MBytes       
[ 24] 120.00-121.03 sec  2.50 MBytes  20.5 Mbits/sec  1778   2.00 MBytes       
[ 24] 121.03-122.02 sec  6.25 MBytes  53.0 Mbits/sec    0   2.00 MBytes       
[ 24] 122.02-123.00 sec  6.25 MBytes  53.2 Mbits/sec    0   2.01 MBytes       
[ 24] 123.00-124.00 sec  3.75 MBytes  31.4 Mbits/sec    0   2.01 MBytes       
[ 24] 124.00-125.00 sec  5.00 MBytes  42.0 Mbits/sec    0   2.01 MBytes       
[ 24] 125.00-126.00 sec  3.75 MBytes  31.4 Mbits/sec    0   2.02 MBytes       
[ 24] 126.00-127.00 sec  6.25 MBytes  52.4 Mbits/sec    0   2.02 MBytes       
[ 24] 127.00-128.00 sec  3.75 MBytes  31.4 Mbits/sec    0   2.02 MBytes       
[ 24] 128.00-129.00 sec  5.00 MBytes  41.9 Mbits/sec    0   2.03 MBytes       
[ 24] 129.00-130.00 sec  3.75 MBytes  31.5 Mbits/sec    0   2.03 MBytes       
[ 24] 130.00-131.00 sec  6.25 MBytes  52.4 Mbits/sec    0   2.03 MBytes       
[ 24] 131.00-132.03 sec  3.75 MBytes  30.6 Mbits/sec    0   2.04 MBytes       
[ 24] 132.03-133.00 sec  5.00 MBytes  43.2 Mbits/sec    0   2.04 MBytes       
[ 24] 133.00-134.00 sec  5.00 MBytes  41.9 Mbits/sec    0   2.04 MBytes       
[ 24] 134.00-135.00 sec  3.75 MBytes  31.5 Mbits/sec    0   2.04 MBytes       
[ 24] 135.00-136.03 sec  5.00 MBytes  40.8 Mbits/sec    0   2.05 MBytes       
[ 24] 136.03-137.00 sec  5.00 MBytes  43.2 Mbits/sec    0   2.05 MBytes       
[ 24] 137.00-138.00 sec  6.25 MBytes  52.3 Mbits/sec    0   2.05 MBytes       
[ 24] 138.00-139.00 sec  5.00 MBytes  42.0 Mbits/sec    0   2.06 MBytes       
[ 24] 139.00-140.00 sec  5.00 MBytes  42.0 Mbits/sec    0   2.06 MBytes       
[ 24] 140.00-141.00 sec  3.75 MBytes  31.5 Mbits/sec    0   2.06 MBytes       
[ 24] 141.00-142.00 sec  5.00 MBytes  41.9 Mbits/sec    0   2.07 MBytes       
[ 24] 142.00-143.00 sec  5.00 MBytes  41.9 Mbits/sec    0   2.07 MBytes       
[ 24] 143.00-144.00 sec  3.75 MBytes  31.4 Mbits/sec    0   2.07 MBytes       
[ 24] 144.00-145.00 sec  6.25 MBytes  52.4 Mbits/sec    0   2.07 MBytes       
[ 24] 145.00-146.00 sec  5.00 MBytes  42.0 Mbits/sec    0   2.08 MBytes       
[ 24] 146.00-147.00 sec  5.00 MBytes  41.9 Mbits/sec    0   2.08 MBytes       
[ 24] 147.00-148.00 sec  5.00 MBytes  42.0 Mbits/sec    0   2.09 MBytes       
[ 24] 148.00-149.00 sec  5.00 MBytes  41.9 Mbits/sec    0   2.09 MBytes       
[ 24] 149.00-150.00 sec  5.00 MBytes  41.9 Mbits/sec    0   2.09 MBytes       
[ 24] 150.00-151.00 sec  5.00 MBytes  42.0 Mbits/sec    0   2.09 MBytes       
[ 24] 151.00-152.00 sec  5.00 MBytes  41.9 Mbits/sec    0   2.10 MBytes       
[ 24] 152.00-153.00 sec  5.00 MBytes  41.9 Mbits/sec    0   2.10 MBytes       
[ 24] 153.00-154.00 sec  5.00 MBytes  42.0 Mbits/sec    0   2.10 MBytes       
[ 24] 154.00-155.00 sec  6.25 MBytes  52.4 Mbits/sec    0   2.11 MBytes       
[ 24] 155.00-156.00 sec  5.00 MBytes  41.9 Mbits/sec    0   2.11 MBytes       
[ 24] 156.00-157.00 sec  6.25 MBytes  52.4 Mbits/sec    0   2.12 MBytes       
[ 24] 157.00-158.00 sec  5.00 MBytes  42.0 Mbits/sec    0   2.12 MBytes       
[ 24] 158.00-159.00 sec  3.75 MBytes  31.4 Mbits/sec    0   2.12 MBytes       
[ 24] 159.00-160.00 sec  5.00 MBytes  42.0 Mbits/sec    0   2.12 MBytes       
[ 24] 160.00-161.00 sec  3.75 MBytes  31.4 Mbits/sec    0   2.13 MBytes       
[ 24] 161.00-162.00 sec  6.25 MBytes  52.4 Mbits/sec    0   2.13 MBytes       
[ 24] 162.00-163.00 sec  3.75 MBytes  31.5 Mbits/sec    0   2.13 MBytes       
[ 24] 163.00-164.00 sec  5.00 MBytes  42.0 Mbits/sec    0   2.14 MBytes       
[ 24] 164.00-165.00 sec  5.00 MBytes  41.9 Mbits/sec    0   2.14 MBytes       
[ 24] 165.00-166.00 sec  5.00 MBytes  41.9 Mbits/sec    0   2.14 MBytes       
[ 24] 166.00-167.00 sec  5.00 MBytes  42.0 Mbits/sec    0   2.15 MBytes       
[ 24] 167.00-168.00 sec  6.25 MBytes  52.4 Mbits/sec    0   2.15 MBytes       
[ 24] 168.00-169.00 sec  5.00 MBytes  42.0 Mbits/sec    0   2.15 MBytes       
[ 24] 169.00-170.00 sec  6.25 MBytes  52.4 Mbits/sec    0   2.16 MBytes       
[ 24] 170.00-171.00 sec  3.75 MBytes  31.4 Mbits/sec    0   2.16 MBytes       
[ 24] 171.00-172.00 sec  5.00 MBytes  41.9 Mbits/sec    0   2.16 MBytes       
[ 24] 172.00-173.01 sec  6.25 MBytes  51.8 Mbits/sec    0   2.17 MBytes       
[ 24] 173.01-174.00 sec  5.00 MBytes  42.5 Mbits/sec    0   2.17 MBytes       
[ 24] 174.00-175.00 sec  3.75 MBytes  31.4 Mbits/sec    0   2.17 MBytes       
[ 24] 175.00-176.00 sec  5.00 MBytes  42.0 Mbits/sec    0   2.17 MBytes       
[ 24] 176.00-177.00 sec  5.00 MBytes  42.0 Mbits/sec    0   2.18 MBytes       
[ 24] 177.00-178.00 sec  5.00 MBytes  41.8 Mbits/sec    0   2.18 MBytes       
[ 24] 178.00-179.00 sec  3.75 MBytes  31.5 Mbits/sec    0   2.18 MBytes       
[ 24] 179.00-180.00 sec  6.25 MBytes  52.4 Mbits/sec    0   2.19 MBytes       
[ 24] 180.00-181.00 sec  2.50 MBytes  21.0 Mbits/sec    0   2.19 MBytes       
[ 24] 181.00-182.00 sec  5.00 MBytes  42.0 Mbits/sec    0   2.19 MBytes       
[ 24] 182.00-183.00 sec  3.75 MBytes  31.4 Mbits/sec    0   2.19 MBytes       
[ 24] 183.00-184.00 sec  5.00 MBytes  42.0 Mbits/sec    0   2.20 MBytes       
